half track wth from center:1.7
overlay frame count:20
2020-07-20 18:00:24, frameID:95, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:10 hgt:0.0551763 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:24, frameID:96, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:10 hgt:0.0551763 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:24, frameID:97, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:10 hgt:0.0768485 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:25, frameID:98, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:10 hgt:0.0768485 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:25, frameID:99, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:11 hgt:0.0768485 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:25, frameID:100, complex obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:20 hgt:0.151809 wth:0.3 len:0.299999 tailLen:0 spd:0
2020-07-20 18:00:25, frameID:101, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:9 hgt:0.0768485 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:26, frameID:102, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:11 hgt:0.0768485 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:26, frameID:103, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:12 hgt:0.0768485 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:26, frameID:104, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:11 hgt:0.0768485 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:26, frameID:105, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:11 hgt:0.0768485 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:27, frameID:106, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:12 hgt:0.0768485 wth:0.3 len:0.299999 tailLen:0spd:0
